X,Y,Z,RHO
-130,530,-25.53974286,45.95912
-130,530,-27.0716,47.78987
-130,530,-28.69291429,49.69038
-130,530,-30.40898571,51.65722
-130,530,-32.22542857,53.68247
-130,530,-34.14817143,55.75461
-130,530,-36.18351429,57.86135
-130,530,-38.33804286,59.99229
-130,530,-40.61868571,62.13956
-130,530,-43.03267143,64.29529
-130,530,-45.58755714,66.44655
-130,530,-48.2912,68.56954
-130,530,-51.15184286,70.62483
-130,530,-54.17804286,72.55528
-130,530,-57.37877143,74.28723
-130,530,-60.76342857,75.73483
-130,530,-64.34181429,76.80681
-130,530,-68.12427143,77.41449
-130,530,-72.12164286,77.47953
-130,530,-76.34537143,76.94032
-130,530,-80.80754286,75.75605
-130,530,-85.52091429,73.90835
-130,530,-90.49897143,71.40129
-130,530,-95.75595714,68.26073
-130,530,-101.3069714,64.53443
-130,530,-107.1679143,60.29322
-130,530,-113.3556857,55.63272
-130,530,-119.8881286,50.67376
-130,530,-126.7842429,45.55941
-130,530,-134.0642143,40.44699
-130,530,-141.7495857,35.49518
-130,530,-149.8634286,30.84872
-130,530,-158.4302857,26.62415
-130,530,-167.4764286,22.90044
-130,530,-177.0304286,19.71637
-130,530,-187.1222857,17.07457
-130,530,-197.7842857,14.95009
-130,530,-209.051,13.3008
-130,530,-220.959,12.07704
-130,530,-233.5475714,11.22902
-130,530,-246.8581429,10.7112
-130,530,-260.935,10.48403
-130,530,-275.8247143,10.51318
-130,530,-291.5772857,10.7675
-130,530,-308.2451429,11.21624
-130,530,-325.8842857,11.82682
-130,530,-344.554,12.56418
-130,530,-364.3167143,13.39226
-130,530,-385.239,14.27734
-130,530,-407.3912857,15.19218
-130,530,-430.8475714,16.11889
-130,530,-455.6868571,17.04933
-130,530,-481.992,17.98252
-130,530,-509.8508571,18.92042
-130,530,-539.356,19.86397
-130,530,-570.6054286,20.81127
-130,530,-603.7024286,21.75891
-130,530,-638.7561429,22.7057
-130,530,-675.8818571,23.65681
-130,530,-715.2015714,24.62612
-130,540,-25.30417143,44.00805
-130,540,-26.82214286,45.73162
-130,540,-28.42892857,47.52239
-130,540,-30.12972857,49.37968
-130,540,-31.93012857,51.29793
-130,540,-33.836,53.26704
-130,540,-35.85355714,55.27464
-130,540,-37.98932857,57.30849
-130,540,-40.25015714,59.35725
-130,540,-42.64321429,61.40864
-130,540,-45.17597143,63.44569
-130,540,-47.85625714,65.44219
-130,540,-50.69222857,67.35932
-130,540,-53.69241429,69.14435
-130,540,-56.86574286,70.73199
-130,540,-60.22154286,72.04798
-130,540,-63.76961429,73.01423
-130,540,-67.52024286,73.55464
-130,540,-71.4842,73.60081
-130,540,-75.6729,73.09677
-130,540,-80.09834286,72.00252
-130,540,-84.77317143,70.29632
-130,540,-89.7108,67.976
-130,540,-94.92538571,65.06004
-130,540,-100.4318857,61.5889
-130,540,-106.2461714,57.62672
-130,540,-112.3850286,53.26271
-130,540,-118.8662714,48.61089
-130,540,-125.7088286,43.80645
-130,540,-132.9328714,38.99771
-130,540,-140.5598429,34.33404
-130,540,-148.6127143,29.95172
-130,540,-157.1158571,25.96116
-130,540,-166.0955714,22.43832
-130,540,-175.5797143,19.4223
-130,540,-185.5981429,16.91891
-130,540,-196.1828571,14.90841
-130,540,-207.3678571,13.35502
-130,540,-219.1894286,12.21598
-130,540,-231.6865714,11.44861
-130,540,-244.9002857,11.01468
-130,540,-258.8744286,10.88227
-130,540,-273.6555714,11.02536
-130,540,-289.293,11.42164
-130,540,-305.839,12.04944
-130,540,-323.3487143,12.88425
-130,540,-341.8804286,13.89599
-130,540,-361.496,15.04752
-130,540,-382.2602857,16.29484
-130,540,-404.242,17.58865
-130,540,-427.5135714,18.87658
-130,540,-452.1514286,20.10525
-130,540,-478.2362857,21.22239
-130,540,-505.8537143,22.17955
-130,540,-535.0935714,22.93671
-130,540,-566.0514286,23.46883
-130,540,-598.828,23.77314
-130,540,-633.5302857,23.87395
-130,540,-670.271,23.82235
-130,540,-709.1701429,23.68978
-130,550,-25.36818571,45.09602
-130,550,-26.88941429,46.85743
-130,550,-28.49962857,48.68733
-130,550,-30.20407143,50.58511
-130,550,-32.00832857,52.54544
-130,550,-33.9183,54.55872
-130,550,-35.94022857,56.61327
-130,550,-38.08064286,58.69763
-130,550,-40.34641429,60.80101
-130,550,-42.74471429,62.91102
-130,550,-45.28301429,65.00927
-130,550,-47.96914286,67.06633
-130,550,-50.81127143,69.03804
-130,550,-53.81791429,70.86428
-130,550,-56.99798571,72.47091
-130,550,-60.36082857,73.77466
-130,550,-63.91622857,74.69003
-130,550,-67.67448571,75.13705
-130,550,-71.64642857,75.04855
-130,550,-75.84344286,74.37562
-130,550,-80.2776,73.09058
-130,550,-84.96161429,71.18731
-130,550,-89.90892857,68.67985
-130,550,-95.13378571,65.6004
-130,550,-100.6512,61.99831
-130,550,-106.4771143,57.94052
-130,550,-112.6283571,53.51337
-130,550,-119.1228143,48.82385
-130,550,-125.9794714,43.99831
-130,550,-133.2185143,39.17664
-130,550,-140.8614857,34.50172
-130,550,-148.9314286,30.10593
-130,550,-157.4528571,26.09797
-130,550,-166.4521429,22.55363
-130,550,-175.9572857,19.51253
-130,550,-185.9985714,16.98106
-130,550,-196.6078571,14.93975
-130,550,-207.8197143,13.35264
-130,550,-219.6705714,12.17623
-130,550,-232.1994286,11.36649
-130,550,-245.4478571,10.88329
-130,550,-259.4595714,10.69218
-130,550,-274.2815714,10.76401
-130,550,-289.9634286,11.07299
-130,550,-306.5575714,11.59394
-130,550,-324.1197143,12.29959
-130,550,-342.7088571,13.15903
-130,550,-362.3874286,14.13771
-130,550,-383.2211429,15.19923
-130,550,-405.2798571,16.30804
-130,550,-428.6371429,17.43174
-130,550,-453.371,18.54173
-130,550,-479.5637143,19.61234
-130,550,-507.302,20.6192
-130,550,-536.6775714,21.5391
-130,550,-567.7877143,22.35252
-130,550,-600.7345714,23.04899
-130,550,-635.6267143,23.63314
-130,550,-672.5785714,24.12865
-130,550,-711.7111429,24.57757
-130,560,-25.5664,45.24481
-130,560,-27.09928571,47.08316
-130,560,-28.72175714,48.99352
-130,560,-30.43908571,50.97259
-130,560,-32.2569,53.01133
-130,560,-34.18111429,55.09557
-130,560,-36.218,57.20866
-130,560,-38.37412857,59.33455
-130,560,-40.6564,61.45916
-130,560,-43.07202857,63.56882
-130,560,-45.62851429,65.64632
-130,560,-48.33372857,67.66588
-130,560,-51.19588571,69.58893
-130,560,-54.22352857,71.36205
-130,560,-57.42564286,72.9177
-130,560,-60.8116,74.17776
-130,560,-64.39125714,75.05922
-130,560,-68.17491429,75.48126
-130,560,-72.17347143,75.37239
-130,560,-76.39838571,74.67679
-130,560,-80.86174286,73.35884
-130,560,-85.57628571,71.40552
-130,560,-90.55555714,68.82695
-130,560,-95.81378571,65.65581
-130,560,-101.3661,61.94662
-130,560,-107.2284857,57.77535
-130,560,-113.4178714,53.23928
-130,560,-119.9522571,48.45593
-130,560,-126.8507714,43.55952
-130,560,-134.1337429,38.69383
-130,560,-141.8229,34.00147
-130,560,-149.9414286,29.61125
-130,560,-158.5138571,25.62653
-130,560,-167.5668571,22.11745
-130,560,-177.1287143,19.11877
-130,560,-187.2294286,16.6334
-130,560,-197.9012857,14.63995
-130,560,-209.1788571,13.10193
-130,560,-221.099,11.97661
-130,560,-233.7005714,11.2219
-130,560,-247.0255714,10.80076
-130,560,-261.1182857,10.68303
-130,560,-276.0258571,10.84501
-130,560,-291.7981429,11.2673
-130,560,-308.488,11.93152
-130,560,-326.1515714,12.81649
-130,560,-344.8477143,13.89486
-130,560,-364.639,15.13091
-130,560,-385.5914286,16.47999
-130,560,-407.7744286,17.88961
-130,560,-431.2614286,19.30153
-130,560,-456.1298571,20.65431
-130,560,-482.4615714,21.88633
-130,560,-510.343,22.9399
-130,560,-539.8654286,23.76741
-130,560,-571.1252857,24.33953
-130,560,-604.2248571,24.65336
-130,560,-639.272,24.73741
-130,560,-676.3811429,24.65038
-130,560,-715.6734286,24.47321
-130,570,-25.51614286,45.28119
-130,570,-27.04498571,47.18023
-130,570,-28.66314286,49.15565
-130,570,-30.3759,51.20343
-130,570,-32.18882857,53.31317
-130,570,-34.10787143,55.46843
-130,570,-36.13922857,57.64943
-130,570,-38.28944286,59.83624
-130,570,-40.56535714,62.01035
-130,570,-42.97412857,64.15339
-130,570,-45.52322857,66.24326
-130,570,-48.22041429,68.24936
-130,570,-51.07384286,70.12858
-130,570,-54.092,71.82369
-130,570,-57.28378571,73.26451
-130,570,-60.6585,74.37213
-130,570,-64.22591429,75.06515
-130,570,-67.99631429,75.26715
-130,570,-71.98051429,74.91408
-130,570,-76.1899,73.96038
-130,570,-80.63651429,72.38294
-130,570,-85.33307143,70.18255
-130,570,-90.29304286,67.38329
-130,570,-95.53062857,64.03066
-130,570,-101.0609143,60.18958
-130,570,-106.8998429,55.94297
-130,570,-113.0643429,51.39078
-130,570,-119.5723571,46.64859
-130,570,-126.443,41.84419
-130,570,-133.6965857,37.11123
-130,570,-141.3548286,32.57975
-130,570,-149.4408571,28.36524
-130,570,-157.9794286,24.55868
-130,570,-166.9968571,21.22011
-130,570,-176.5215714,18.37725
-130,570,-186.5835714,16.02918
-130,570,-197.2152857,14.15341
-130,570,-208.4508571,12.7145
-130,570,-220.3272857,11.67207
-130,570,-232.8835714,10.98708
-130,570,-246.1615714,10.62575
-130,570,-260.2054286,10.56101
-130,570,-275.0621429,10.77194
-130,570,-290.7818571,11.24145
-130,570,-307.4171429,11.9528
-130,570,-325.0238571,12.88572
-130,570,-343.6611429,14.01292
-130,570,-363.3914286,15.29779
-130,570,-384.2801429,16.69393
-130,570,-406.397,18.14635
-130,570,-429.8151429,19.59389
-130,570,-454.612,20.97211
-130,570,-480.869,22.21671
-130,570,-508.6725714,23.26809
-130,570,-538.1137143,24.07799
-130,570,-569.2888571,24.61787
-130,570,-602.2998571,24.88711
-130,570,-637.2545714,24.9176
-130,570,-674.267,24.77182
-130,570,-713.4584286,24.53422
-130,580,-25.07992857,44.96458
-130,580,-26.58412857,46.71747
-130,580,-28.17642857,48.53513
-130,580,-29.86202857,50.41325
-130,580,-31.64644286,52.34243
-130,580,-33.5355,54.3088
-130,580,-35.53534286,56.29658
-130,580,-37.65244286,58.29075
-130,580,-39.89357143,60.27785
-130,580,-42.26581429,62.24415
-130,580,-44.77658571,64.17137
-130,580,-47.43361429,66.03179
-130,580,-50.24498571,67.78449
-130,580,-53.21915714,69.37396
-130,580,-56.365,70.73197
-130,580,-59.69177143,71.78234
-130,580,-63.20925714,72.44785
-130,580,-66.92767143,72.65812
-130,580,-70.85782857,72.35692
-130,580,-75.01111429,71.50741
-130,580,-79.39955714,70.09443
-130,580,-84.03587143,68.12375
-130,580,-88.93351429,65.61912
-130,580,-94.1067,62.61869
-130,580,-99.57047143,59.1725
-130,580,-105.3407,55.34205
-130,580,-111.4342714,51.20189
-130,580,-117.8690143,46.84182
-130,580,-124.6638857,42.36733
-130,580,-131.8391,37.89646
-130,580,-139.4161571,33.55213
-130,580,-147.418,29.45116
-130,580,-155.8694286,25.6927
-130,580,-164.7964286,22.34917
-130,580,-174.2271429,19.46214
-130,580,-184.1918571,17.04351
-130,580,-194.7225714,15.08116
-130,580,-205.8537143,13.54659
-130,580,-217.6215714,12.40284
-130,580,-230.0651429,11.6109
-130,580,-243.2257143,11.13381
-130,580,-257.1474286,10.93859
-130,580,-271.8767143,10.99603
-130,580,-287.4631429,11.27911
-130,580,-303.9592857,11.76083
-130,580,-321.4208571,12.41233
-130,580,-339.907,13.20226
-130,580,-359.48,14.09775
-130,580,-380.2061429,15.06692
-130,580,-402.1557143,16.08185
-130,580,-425.4025714,17.12046
-130,580,-450.0252857,18.16641
-130,580,-476.1065714,19.20681
-130,580,-503.734,20.22923
-130,580,-532.9998571,21.21982
-130,580,-564.0017143,22.16419
-130,580,-596.8428571,23.05157
-130,580,-631.632,23.88059
-130,580,-668.4844286,24.66422
-130,580,-707.5215714,25.43099
-130,590,-25.51372857,47.04327
-130,590,-27.04274286,48.95687
-130,590,-28.66121429,50.94411
-130,590,-30.37442857,52.99972
-130,590,-32.18798571,55.11195
-130,590,-34.10778571,57.26288
-130,590,-36.14005714,59.4311
-130,590,-38.29135714,61.59481
-130,590,-40.56851429,63.73315
-130,590,-42.97871429,65.82476
-130,590,-45.52944286,67.84386
-130,590,-48.2285,69.75554
-130,590,-51.08404286,71.51224
-130,590,-54.10461429,73.05287
-130,590,-57.29915714,74.30516
-130,590,-60.67702857,75.19107
-130,590,-64.24808571,75.63431
-130,590,-68.02268571,75.56849
-130,590,-72.01175714,74.94441
-130,590,-76.22684286,73.73491
-130,590,-80.68012857,71.93661
-130,590,-85.38452857,69.5683
-130,590,-90.35367143,66.66734
-130,590,-95.60198571,63.28527
-130,590,-101.1447714,59.4846
-130,590,-106.9981571,55.33774
-130,590,-113.1793143,50.92772
-130,590,-119.7064,46.34968
-130,590,-126.5987714,41.71079
-130,590,-133.877,37.12696
-130,590,-141.5630429,32.71559
-130,590,-149.6804286,28.58559
-130,590,-158.2541429,24.82703
-130,590,-167.311,21.50333
-130,590,-176.8798571,18.64815
-130,590,-186.9912857,16.26722
-130,590,-197.6781429,14.34409
-130,590,-208.9755714,12.84793
-130,590,-220.9207143,11.74123
-130,590,-233.5535714,10.98617
-130,590,-246.9165714,10.54883
-130,590,-261.0547143,10.40113
-130,590,-276.016,10.52084
-130,590,-291.8512857,10.88986
-130,590,-308.6147143,11.49153
-130,590,-326.3634286,12.30746
-130,590,-345.1582857,13.31484
-130,590,-365.0635714,14.48477
-130,590,-386.1472857,15.78221
-130,590,-408.4815714,17.16713
-130,590,-432.1422857,18.59634
-130,590,-457.21,20.02509
-130,590,-483.7694286,21.40826
-130,590,-511.9102857,22.70182
-130,590,-541.7272857,23.8659
-130,590,-573.3201429,24.87028
-130,590,-606.7945714,25.70156
-130,590,-642.262,26.36974
-130,590,-679.8401429,26.91105
-130,590,-719.6535714,27.38521
-130,600,-24.87654286,42.59099
-130,600,-26.3681,44.22199
-130,600,-27.94704286,45.91209
-130,600,-29.61852857,47.65702
-130,600,-31.38804286,49.44749
-130,600,-33.26141429,51.2695
-130,600,-35.24475714,53.1065
-130,600,-37.34455714,54.9416
-130,600,-39.56758571,56.75821
-130,600,-41.921,58.53835
-130,600,-44.41221429,60.2591
-130,600,-47.04902857,61.88881
-130,600,-49.83958571,63.38455
-130,600,-52.79238571,64.69215
-130,600,-55.91635714,65.74906
-130,600,-59.22082857,66.48956
-130,600,-62.7156,66.85137
-130,600,-66.41092857,66.78226
-130,600,-70.31767143,66.24535
-130,600,-74.4472,65.22215
-130,600,-78.81155714,63.71269
-130,600,-83.42344286,61.73349
-130,600,-88.29627143,59.31398
-130,600,-93.44428571,56.49313
-130,600,-98.88257143,53.31738
-130,600,-104.6271286,49.84063
-130,600,-110.6949714,46.12593
-130,600,-117.1042143,42.24759
-130,600,-123.8740714,38.29201
-130,600,-131.0250143,34.35557
-130,600,-138.5788286,30.53893
-130,600,-146.5585714,26.93865
-130,600,-154.989,23.63812
-130,600,-163.8961429,20.70018
-130,600,-173.3078571,18.16348
-130,600,-183.254,16.04311
-130,600,-193.766,14.33483
-130,600,-204.878,13.02151
-130,600,-216.6261429,12.08001
-130,600,-229.0491429,11.48721
-130,600,-242.1884286,11.22451
-130,600,-256.0882857,11.28039
-130,600,-270.7954286,11.65102
-130,600,-286.36,12.33891
-130,600,-302.8345714,13.34963
-130,600,-320.275,14.68643
-130,600,-338.74,16.34294
-130,600,-358.2914286,18.29415
-130,600,-378.9944286,20.48652
-130,600,-400.9175714,22.8289
-130,600,-424.1327143,25.1873
-130,600,-448.716,27.3877
-130,600,-474.7475714,29.23167
-130,600,-502.312,30.52706
-130,600,-531.4988571,31.12966
-130,600,-562.403,30.9834
-130,600,-595.1248571,30.14198
-130,600,-629.7708571,28.76007
-130,600,-666.4541429,27.05634
-130,600,-705.2948571,25.26427
-140,220,-21.44628571,31.04969
-140,220,-22.74311429,31.13544
-140,220,-24.11814286,31.25512
-140,220,-25.57614286,31.44306
-140,220,-27.12215714,31.73405
-140,220,-28.76155714,32.16213
-140,220,-30.49998571,32.75814
-140,220,-32.34344286,33.54637
-140,220,-34.29821429,34.54049
-140,220,-36.37098571,35.73961
-140,220,-38.56877143,37.12518
-140,220,-40.89894286,38.65969
-140,220,-43.3693,40.28818
-140,220,-45.98802857,41.94291
-140,220,-48.76372857,43.55093
-140,220,-51.70547143,45.04284
-140,220,-54.82278571,46.36064
-140,220,-58.12567143,47.46225
-140,220,-61.62465714,48.32165
-140,220,-65.33084286,48.92484
-140,220,-69.25587143,49.26337
-140,220,-73.41204286,49.32773
-140,220,-77.81228571,49.10265
-140,220,-82.47024286,48.56573
-140,220,-87.40028571,47.69014
-140,220,-92.61757143,46.45092
-140,220,-98.13812857,44.83392
-140,220,-103.9788857,42.84545
-140,220,-110.1577571,40.51978
-140,220,-116.6937857,37.9222
-140,220,-123.6072143,35.14568
-140,220,-130.9196,32.30138
-140,220,-138.6539286,29.50527
-140,220,-146.8347143,26.86435
-140,220,-155.4882857,24.46579
-140,220,-164.6424286,22.37119
-140,220,-174.327,20.61594
-140,220,-184.5738571,19.21249
-140,220,-195.4167143,18.15537
-140,220,-206.8914286,17.42613
-140,220,-219.0361429,16.99699
-140,220,-231.8912857,16.83277
-140,220,-245.4997143,16.89144
-140,220,-259.907,17.12427
-140,220,-275.1611429,17.47704
-140,220,-291.3132857,17.89331
-140,220,-308.4174286,18.32032
-140,220,-326.5308571,18.71641
-140,220,-345.714,19.05757
-140,220,-366.0312857,19.34055
-140,220,-387.5505714,19.58088
-140,220,-410.3438571,19.80616
-140,220,-434.4874286,20.04708
-140,220,-460.0618571,20.32907
-140,220,-487.1528571,20.66684
-140,220,-515.8508571,21.06306
-140,220,-546.2515714,21.51075
-140,220,-578.4565714,21.99808
-140,220,-612.5732857,22.51325
-140,220,-648.7157143,23.04735
-140,240,-21.16598571,27.4828
-140,240,-22.44611429,27.51111
-140,240,-23.80341429,27.56556
-140,240,-25.24257143,27.67337
-140,240,-26.76852857,27.86343
-140,240,-28.38657143,28.16568
-140,240,-30.10227143,28.60947
-140,240,-31.92152857,29.22078
-140,240,-33.85058571,30.01883
-140,240,-35.89605714,31.0125
-140,240,-38.06488571,32.19713
-140,240,-40.36444286,33.55256
-140,240,-42.80245714,35.04295
-140,240,-45.3871,36.61921
-140,240,-48.12692857,38.22381
-140,240,-51.03098571,39.79728
-140,240,-54.10872857,41.28447
-140,240,-57.37011429,42.63873
-140,240,-60.82555714,43.82261
-140,240,-64.48598571,44.80502
-140,240,-68.3629,45.55614
-140,240,-72.46834286,46.04231
-140,240,-76.81501429,46.2232
-140,240,-81.41622857,46.05288
-140,240,-86.28608571,45.48542
-140,240,-91.43945714,44.48413
-140,240,-96.89207143,43.03269
-140,240,-102.6605857,41.14507
-140,240,-108.7626714,38.87128
-140,240,-115.2170857,36.29672
-140,240,-122.0437429,33.53441
-140,240,-129.2637571,30.71181
-140,240,-136.8995286,27.9554
-140,240,-144.9748571,25.3769
-140,240,-153.5151429,23.06401
-140,240,-162.547,21.07691
-140,240,-172.0994286,19.44998
-140,240,-182.2027143,18.1969
-140,240,-192.8897143,17.31702
-140,240,-204.1951429,16.80122
-140,240,-216.1561429,16.63604
-140,240,-228.8125714,16.80543
-140,240,-242.2062857,17.29026
-140,240,-256.3821429,18.06578
-140,240,-271.3872857,19.09805
-140,240,-287.2712857,20.34043
-140,240,-304.0862857,21.73131
-140,240,-321.887,23.1944
-140,240,-340.7308571,24.64139
-140,240,-360.6778571,25.97656
-140,240,-381.7915714,27.10207
-140,240,-404.1382857,27.92337
-140,240,-427.7887143,28.35563
-140,240,-452.8171429,28.33308
-140,240,-479.3025714,27.82213
-140,240,-507.329,26.83559
-140,240,-536.9858571,25.44148
-140,240,-568.3681429,23.75888
-140,240,-601.5772857,21.93858
-140,240,-636.7212857,20.13428
-140,260,-21.44904286,32.23081
-140,260,-22.74668571,32.28669
-140,260,-24.12248571,32.37074
-140,260,-25.58115714,32.51258
-140,260,-27.12774286,32.74419
-140,260,-28.76758571,33.09944
-140,260,-30.50635714,33.61226
-140,260,-32.35002857,34.31351
-140,260,-34.30497143,35.22693
-140,260,-36.37785714,36.3646
-140,260,-38.57577143,37.72268
-140,260,-40.90617143,39.27812
-140,260,-43.37688571,40.98746
-140,260,-45.99617143,42.78869
-140,260,-48.77274286,44.60656
-140,260,-51.71571429,46.36101
-140,260,-54.83468571,47.9768
-140,260,-58.1397,49.39173
-140,260,-61.64137143,50.56098
-140,260,-65.35077143,51.45612
-140,260,-69.27961429,52.05951
-140,260,-73.44018571,52.35601
-140,260,-77.8454,52.32525
-140,260,-82.50885714,51.93714
-140,260,-87.44488571,51.15279
-140,260,-92.66852857,49.93149
-140,260,-98.19568571,48.24274
-140,260,-104.0431571,46.08064
-140,260,-110.2287143,43.4764
-140,260,-116.7712714,40.50447
-140,260,-123.6909571,37.27922
-140,260,-131.0092857,33.94194
-140,260,-138.7492571,30.64165
-140,260,-146.9355714,27.51507
-140,260,-155.5944286,24.67118
-140,260,-164.7541429,22.18343
-140,260,-174.4447143,20.08955
-140,260,-184.698,18.39694
-140,260,-195.548,17.09039
-140,260,-207.0308571,16.13955
-140,260,-219.1848571,15.50448
-140,260,-232.0502857,15.13892
-140,260,-245.6705714,14.9917
-140,260,-260.0914286,15.00788
-140,260,-275.3614286,15.13073
-140,260,-291.5322857,15.30606
-140,260,-308.6592857,15.48886
-140,260,-326.8008571,15.65058
-140,260,-346.0191429,15.78479
-140,260,-366.3802857,15.90825
-140,260,-387.9544286,16.05703
-140,260,-410.8158571,16.27858
-140,260,-435.0431429,16.62262
-140,260,-460.7195714,17.13321
-140,260,-487.9331429,17.84333
-140,260,-516.777,18.77227
-140,260,-547.3492857,19.92539
-140,260,-579.7538571,21.29549
-140,260,-614.1007143,22.86477
-140,260,-650.5057143,24.60558
-140,280,-22.13322857,32.84785
-140,280,-23.47021429,33.09074
-140,280,-24.88718571,33.35991
-140,280,-26.38898571,33.68174
-140,280,-27.98072857,34.08537
-140,280,-29.66787143,34.60253
-140,280,-31.45617143,35.26625
-140,280,-33.35175714,36.10811
-140,280,-35.36107143,37.15419
-140,280,-37.49094286,38.42014
-140,280,-39.74855714,39.90612
-140,280,-42.14148571,41.59244
-140,280,-44.67765714,43.43721
-140,280,-47.36547143,45.37699
-140,280,-50.21368571,47.33149
-140,280,-53.23152857,49.21176
-140,280,-56.42862857,50.93071
-140,280,-59.81511429,52.41299
-140,280,-63.4016,53.60165
-140,280,-67.1992,54.45951
-140,280,-71.2196,54.96529
-140,280,-75.47504286,55.10609
-140,280,-79.97842857,54.86941
-140,280,-84.74335714,54.23748
-140,280,-89.78412857,53.18634
-140,280,-95.11582857,51.69066
-140,280,-100.7544429,49.7338
-140,280,-106.7168286,47.32083
-140,280,-113.0209,44.49061
-140,280,-119.6856286,41.32247
-140,280,-126.7312571,37.9338
-140,280,-134.1793,34.46799
-140,280,-142.0527286,31.07524
-140,280,-150.376,27.89204
-140,280,-159.1754286,25.02494
-140,280,-168.4787143,22.54234
-140,280,-178.3155714,20.47452
-140,280,-188.7178571,18.81953
-140,280,-199.7191429,17.55167
-140,280,-211.3551429,16.62974
-140,280,-223.664,16.00354
-140,280,-236.686,15.61867
-140,280,-250.464,15.42035
-140,280,-265.0431429,15.35724
-140,280,-280.4718571,15.38566
-140,280,-296.801,15.47388
-140,280,-314.0847143,15.60502
-140,280,-332.3802857,15.77745
-140,280,-351.7485714,16.00195
-140,280,-372.254,16.29611
-140,280,-393.9645714,16.67735
-140,280,-416.9527143,17.15594
-140,280,-441.2948571,17.72961
-140,280,-467.0718571,18.38106
-140,280,-494.3692857,19.07941
-140,280,-523.278,19.78636
-140,280,-553.8935714,20.46627
-140,280,-586.3175714,21.09739
-140,280,-620.6575714,21.67977
-140,280,-657.027,22.23656
-140,300,-21.98401429,34.21519
-140,300,-23.31287143,34.42239
-140,300,-24.72131429,34.65488
-140,300,-26.21411429,34.93872
-140,300,-27.79638571,35.30293
-140,300,-29.47354286,35.77955
-140,300,-31.25138571,36.40232
-140,300,-33.13598571,37.20392
-140,300,-35.1338,38.21192
-140,300,-37.25167143,39.44378
-140,300,-39.49678571,40.90159
-140,300,-41.8767,42.56739
-140,300,-44.39938571,44.40033
-140,300,-47.07318571,46.33684
-140,300,-49.9069,48.29479
-140,300,-52.90971429,50.18181
-140,300,-56.0913,51.90623
-140,300,-59.46175714,53.38821
-140,300,-63.03175714,54.56748
-140,300,-66.81244286,55.40548
-140,300,-70.81554286,55.8811
-140,300,-75.05342857,55.98212
-140,300,-79.53908571,55.69534
-140,300,-84.28617143,54.99964
-140,300,-89.30907143,53.86484
-140,300,-94.62295714,52.2578
-140,300,-100.2438,50.15529
-140,300,-106.1884714,47.56002
-140,300,-112.4748857,44.51495
-140,300,-119.1220714,41.11
-140,300,-126.1503286,37.47739
-140,300,-133.5813429,33.77579
-140,300,-141.4383571,30.16766
-140,300,-149.7462857,26.79674
-140,300,-158.5318571,23.77189
-140,300,-167.8234286,21.16054
-140,300,-177.6515714,18.99082
-140,300,-188.0487143,17.25951
-140,300,-199.0491429,15.94183
-140,300,-210.6897143,15.00013
-140,300,-223.0088571,14.38987
-140,300,-236.048,14.06262
-140,300,-249.8507143,13.96674
-140,300,-264.4635714,14.04725
-140,300,-279.9358571,14.24654
-140,300,-296.3201429,14.5076
-140,300,-313.6722857,14.78014
-140,300,-332.0517143,15.02867
-140,300,-351.5217143,15.23963
-140,300,-372.1491429,15.42466
-140,300,-394.0054286,15.61828
-140,300,-417.1657143,15.87065
-140,300,-441.71,16.23821
-140,300,-467.7225714,16.77485
-140,300,-495.293,17.52542
-140,300,-524.5154286,18.52191
-140,300,-555.4894286,19.78169
-140,300,-588.3204286,21.30699
-140,300,-623.1192857,23.08458
-140,300,-660.0035714,25.08451
-140,320,-20.85984286,26.28376
-140,320,-22.1221,26.23907
-140,320,-23.46055714,26.2151
-140,320,-24.87982857,26.23417
-140,320,-26.38482857,26.32153
-140,320,-27.98074286,26.50536
-140,320,-29.67308571,26.81552
-140,320,-31.46768571,27.28122
-140,320,-33.37074286,27.92783
-140,320,-35.3888,28.7733
-140,320,-37.52877143,29.8246
-140,320,-39.79795714,31.07463
-140,320,-42.20407143,32.50037
-140,320,-44.75525714,34.06294
-140,320,-47.46005714,35.71025
-140,320,-50.32751429,37.38223
-140,320,-53.36705714,39.01746
-140,320,-56.58861429,40.55949
-140,320,-60.0026,41.96073
-140,320,-63.61991429,43.18235
-140,320,-67.45195714,44.1905
-140,320,-71.51072857,44.95016
-140,320,-75.80878571,45.41946
-140,320,-80.35935714,45.54706
-140,320,-85.17637143,45.27478
-140,320,-90.27458571,44.54613
-140,320,-95.66954286,43.31977
-140,320,-101.3777857,41.58459
-140,320,-107.4168,39.37207
-140,320,-113.8051857,36.76114
-140,320,-120.5626,33.8728
-140,320,-127.7099143,30.85503
-140,320,-135.2692143,27.86212
-140,320,-143.2638571,25.03436
-140,320,-151.7188571,22.48324
-140,320,-160.6605714,20.28508
-140,320,-170.1171429,18.48249
-140,320,-180.1188571,17.09135
-140,320,-190.6981429,16.10998
-140,320,-201.8892857,15.52777
-140,320,-213.7297143,15.33174
-140,320,-226.259,15.50995
-140,320,-239.5191429,16.05188
-140,320,-253.555,16.94583
-140,320,-268.4138571,18.17384
-140,320,-284.145,19.70489
-140,320,-300.8007143,21.48767
-140,320,-318.4352857,23.44425
-140,320,-337.1058571,25.46646
-140,320,-356.8717143,27.41652
-140,320,-377.7957143,29.13319
-140,320,-399.9432857,30.44469
-140,320,-423.3838571,31.18941
-140,320,-448.1907143,31.24374
